timestamp,ax,ay,az,rms,tilt_now,jerk,tilt_crosses,freq
1755688762.0391543,9.717,-0.067,0.934,0.48585,84.50971518733216,0.4870676691729323,1,0.25
1755688762.1564538,9.876,-0.05,0.969,0.6927399674481038,84.39633783660386,0.4950375939849624,1,0.05
1755688762.183616,9.643,-0.122,0.879,0.8440126095029624,84.79205700010975,0.5067167919799498,1,0.05
1755688762.2093384,9.922,-0.026,1.076,0.9790160851589723,83.81071747065072,0.5207017543859648,1,0.05
1755688762.2356443,9.724,-0.084,0.9,1.0930978615842226,84.7122787178012,0.53062656641604,1,0.05
1755688762.2610393,9.688,-0.082,1.057,1.1956196280590243,83.77364835982368,0.5324310776942355,1,0.05
1755688762.286791,9.757,-0.043,1.012,1.2913186738756628,84.07848960275435,0.5358897243107767,1,0.05
1755688762.3123503,9.874,-0.101,0.967,1.3824773442989942,84.40692430273869,0.5417543859649122,1,0.05
1755688762.3384843,9.433,-0.034,0.955,1.4607180871064753,84.2190909784746,0.563859649122807,1,0.05
1755688762.364143,9.929,-0.026,1.069,1.5427766956043898,83.85497492972898,0.5887218045112782,1,0.05
1755688762.3899803,9.428,-0.058,0.824,1.6131887343085434,85.00517895733947,0.6138345864661654,1,0.05
1755688762.4159172,10.158,0.022,1.072,1.691254062079379,83.97574062413604,0.6504260651629072,1,0.05
1755688762.4412673,9.652,-0.096,0.879,1.7587617981125243,84.7967283100795,0.6757894736842105,1,0.05
1755688762.467092,9.929,0.027,1.119,1.8274861600023131,83.5699114707822,0.6896741854636592,1,0.05
1755688762.4923916,9.459,-0.204,0.946,1.8876936635746808,84.29012610508451,0.713233082706767,1,0.05
1755688762.518212,9.96,0.031,0.917,1.9522785066429431,84.73973148994648,0.7383458646616543,1,0.05
1755688762.544623,9.469,-0.094,0.972,2.008866911968038,84.13936007640932,0.7629573934837095,1,0.05
1755688762.5704646,9.881,-0.12,1.121,2.068727065733902,83.52793831351998,0.7836090225563913,1,0.05
1755688762.5962553,9.771,-0.072,0.957,2.125632323568684,84.40627800060156,0.789122807017544,1,0.05
1755688762.6218853,9.698,-0.05,0.965,2.1802386990877856,84.31756088625687,0.7927819548872185,1,0.05
1755688762.6483562,9.874,-0.086,0.969,2.2354374236377095,84.39534988238356,0.8016040100250628,1,0.05
1755688762.6741755,9.874,-0.086,0.969,2.2354374236377095,84.39534988238356,0.8016040100250628,1,0.05
1755688762.6999881,9.566,-0.072,0.905,2.28603398159345,84.59571903635384,0.8170426065162907,1,0.05
1755688762.7266414,9.566,-0.072,0.905,2.28603398159345,84.59571903635384,0.8170426065162907,1,0.05
1755688762.7557626,9.969,0.067,0.912,2.339744380803168,84.77304309412868,0.8372431077694235,1,0.05
1755688762.7819028,9.969,0.067,0.912,2.339744380803168,84.77304309412868,0.8372431077694235,1,0.05
1755688762.807677,9.676,-0.11,1.095,2.3892396714226893,83.54391382422101,0.8519298245614034,1,0.05
1755688762.833906,9.676,-0.11,1.095,2.3892396714226893,83.54391382422101,0.8519298245614034,1,0.05
1755688762.8598454,9.676,-0.11,1.095,2.3892396714226893,83.54391382422101,0.8519298245614034,1,0.05
1755688762.8852737,9.616,0.005,0.786,2.437136608296712,85.32710257823841,0.8549373433583959,1,0.05
1755688762.9115412,9.912,-0.062,1.024,2.4870171305200133,84.10186217648824,0.8697744360902254,1,0.05
1755688762.9370954,9.912,-0.062,1.024,2.4870171305200133,84.10186217648824,0.8697744360902254,1,0.05
1755688762.9630756,9.717,-0.065,0.9,2.5340292875182007,84.70841253731973,0.879548872180451,1,0.05
1755688762.9886477,9.717,-0.065,0.9,2.5340292875182007,84.70841253731973,0.879548872180451,1,0.05
1755688763.0144732,9.864,-0.041,0.889,2.5815791039594354,84.85013500944399,0.8869172932330825,1,0.05
1755688763.0400593,9.864,-0.041,0.889,2.5815791039594354,84.85013500944399,0.8869172932330825,1,0.05
1755688763.0661967,9.547,-0.168,1.064,2.6253406812259623,83.64168312467578,0.9028070175438597,1,0.05
1755688763.091876,9.547,-0.168,1.064,2.6253406812259623,83.64168312467578,0.9028070175438597,1,0.05
1755688763.1175818,9.547,-0.168,1.064,2.6253406812259623,83.64168312467578,0.9028070175438597,1,0.05
1755688763.1431015,9.841,0.039,0.96,2.6710535178090313,84.4284083324955,0.9175438596491229,1,0.05
1755688763.1692688,9.841,0.039,0.96,2.6710535178090313,84.4284083324955,0.9175438596491229,1,0.05
1755688763.194578,9.855,-0.065,0.917,2.716123976828009,84.68409478528861,0.9182456140350875,1,0.05
1755688763.2196872,9.855,-0.065,0.917,2.716123976828009,84.68409478528861,0.9182456140350875,1,0.05
1755688763.2450879,9.59,-0.142,0.979,2.7581243096532106,84.17175834054748,0.931528822055138,1,0.05
1755688763.2703123,9.59,-0.142,0.979,2.7581243096532106,84.17175834054748,0.931528822055138,1,0.05
1755688763.296008,9.662,-0.163,1.015,2.800113447255307,84.00388002827833,0.9351378446115289,1,0.05
1755688763.3218062,9.662,-0.163,1.015,2.800113447255307,84.00388002827833,0.9351378446115289,1,0.05
1755688763.3473716,9.798,0.0,1.012,2.8426461840158725,84.10303648978918,0.9419548872180452,1,0.05
1755688763.3728733,9.798,0.0,1.012,2.8426461840158725,84.10303648978918,0.9419548872180452,1,0.05
1755688763.397981,9.695,0.002,0.924,2.883681655453667,84.55576363905521,0.9471177944862156,1,0.05
1755688763.4237652,9.695,0.002,0.924,2.883681655453667,84.55576363905521,0.9471177944862156,1,0.05
1755688763.4490745,9.695,0.002,0.924,2.883681655453667,84.55576363905521,0.9471177944862156,1,0.05
1755688763.474133,9.624,-0.214,1.036,2.9235549131151957,83.85741628305757,0.9506766917293236,1,0.05
1755688763.4998376,9.91,0.065,0.955,2.9652476422720584,84.495675067921,0.9650125313283209,1,0.05
1755688763.5249815,9.91,0.065,0.955,2.9652476422720584,84.495675067921,0.9650125313283209,1,0.05
1755688763.5509813,9.91,0.065,0.955,2.9652476422720584,84.495675067921,0.9650125313283209,1,0.05
1755688763.5764704,9.733,-0.072,0.996,3.0049162721280607,84.15729014026174,0.9738847117794485,1,0.05
1755688763.6018481,9.733,-0.072,0.996,3.0049162721280607,84.15729014026174,0.9738847117794485,1,0.05
1755688763.6273222,9.779,-0.005,1.083,3.0444365496754897,83.68038806717625,0.9761904761904762,1,0.05
1755688763.6526484,9.779,-0.005,1.083,3.0444365496754897,83.68038806717625,0.9761904761904762,1,0.05
1755688763.6785045,9.659,-0.043,1.06,3.082504599753259,83.73735721665453,0.9822055137844611,1,0.05
1755688763.7039678,9.659,-0.043,1.06,3.082504599753259,83.73735721665453,0.9822055137844611,1,0.05
1755688763.7294302,9.659,-0.043,1.06,3.082504599753259,83.73735721665453,0.9822055137844611,1,0.05
1755688763.7548466,9.416,-0.151,0.867,3.1182506710493945,84.73986497130088,0.9943859649122807,1,0.05
1755688763.78017,9.857,-0.026,0.872,3.1569587216180066,84.94450433129516,1.0164912280701754,1,0.05
1755688763.8063984,9.857,-0.026,0.872,3.1569587216180066,84.94450433129516,1.0164912280701754,1,0.05
1755688763.8319988,9.857,-0.026,0.872,3.1569587216180066,84.94450433129516,1.0164912280701754,1,0.05
1755688763.857889,9.857,-0.026,0.872,3.1569587216180066,84.94450433129516,1.0164912280701754,1,0.05
1755688763.8839586,9.857,-0.026,0.872,3.1569587216180066,84.94450433129516,1.0164912280701754,1,0.05
1755688763.9092655,9.521,-0.156,0.974,3.192649678950072,84.15972960682751,1.0333333333333332,1,0.05
1755688763.9349494,8.799,-1.305,-0.499,3.2228198793913383,93.21077745496216,1.0695238095238095,1,0.05
1755688763.9608846,9.736,-0.274,2.079,3.2593775809194,77.95087401186899,1.1164912280701755,1,0.05
1755688763.9877963,9.669,0.017,-0.285,3.2950365881883616,91.68833854271278,1.1198496240601505,1,0.05
1755688764.012921,9.669,0.017,-0.285,3.2950365881883616,91.68833854271278,1.1198496240601505,1,0.05
1755688764.0384195,9.669,0.017,-0.285,3.2950365881883616,91.68833854271278,1.1198496240601505,1,0.05
1755688764.0640702,8.999,0.337,-0.787,3.325615900852051,94.99455497099807,1.1534335839599,1,0.05
1755688764.0898345,8.999,0.337,-0.787,3.325615900852051,94.99455497099807,1.1534335839599,1,0.05
1755688764.1155837,8.586,0.567,-4.09,3.353210343834696,115.422748264631,1.1741353383458648,1,0.05
1755688764.1418114,8.586,0.567,-4.09,3.353210343834696,115.422748264631,1.1741353383458648,1,0.05
1755688764.1673238,8.16,0.478,-4.886,3.3779407351225093,120.86886397826409,1.1954887218045114,1,0.05
1755688764.1928408,8.16,0.478,-4.886,3.3779407351225093,120.86886397826409,1.1954887218045114,1,0.05
1755688764.2183008,8.739,0.262,-3.812,3.406084102382089,113.55766432660916,1.2245112781954888,1,0.05
1755688764.2442076,8.739,0.262,-3.812,3.406084102382089,113.55766432660916,1.2245112781954888,1,0.05
1755688764.2696567,8.789,0.397,-4.201,3.4343158292445963,115.52433370847352,1.2270175438596491,1,0.05
1755688764.2957902,8.789,0.397,-4.201,3.4343158292445963,115.52433370847352,1.2270175438596491,1,0.05
1755688764.3216174,8.648,0.38,-4.142,3.461429614335672,115.57078650397293,1.2340852130325815,1,0.05
1755688764.3476264,8.648,0.38,-4.142,3.461429614335672,115.57078650397293,1.2340852130325815,1,0.05
1755688764.373431,8.997,0.286,-3.987,3.4905386400239147,113.88970166131148,1.251578947368421,1,0.05
1755688764.399509,8.997,0.286,-3.987,3.4905386400239147,113.88970166131148,1.251578947368421,1,0.05
1755688764.4249852,8.205,0.339,-4.821,3.5145647041988,120.41581870424895,1.2912781954887218,1,0.05
1755688764.450987,8.205,0.339,-4.821,3.5145647041988,120.41581870424895,1.2912781954887218,1,0.05
1755688764.4767644,8.205,0.339,-4.821,3.5145647041988,120.41581870424895,1.2912781954887218,1,0.05
1755688764.5024981,7.471,0.346,-4.962,3.5343605733569405,123.56256296772473,1.3280701754385964,1,0.05
1755688764.528107,7.471,0.346,-4.962,3.5343605733569405,123.56256296772473,1.3280701754385964,1,0.05
1755688764.5543234,9.147,0.111,-0.73,3.5638285150944062,94.5626322394966,1.412080200501253,1,0.05
1755688764.579621,9.147,0.111,-0.73,3.5638285150944062,94.5626322394966,1.412080200501253,1,0.05
1755688764.6053755,0.895,-2.502,3.106,3.564109460650725,40.54780482269367,1.8257142857142856,1,0.05
1755688764.6306741,0.895,-2.502,3.106,3.564109460650725,40.54780482269367,1.8257142857142856,1,0.05
1755688764.656722,10.332,-0.375,1.423,3.601354163019794,82.16322976209186,2.2987468671679196,1,0.05
1755688764.6823187,10.332,-0.375,1.423,3.601354163019794,82.16322976209186,2.2987468671679196,1,0.05
1755688764.7086182,9.113,0.111,2.942,3.6300645627867283,72.10932053397592,2.3598496240601503,1,0.05
1755688764.73444,9.113,0.111,2.942,3.6300645627867283,72.10932053397592,2.3598496240601503,1,0.05
1755688764.7605984,9.485,0.334,3.476,3.6609126993824916,69.88492635906813,2.3784962406015038,1,0.05
1755688764.7867422,9.485,0.334,3.476,3.6609126993824916,69.88492635906813,2.3784962406015038,1,0.05
1755688764.8125837,9.249,-0.274,3.987,3.690005663274787,66.68953450510456,2.390325814536341,1,0.05
1755688764.8388546,9.249,-0.274,3.987,3.690005663274787,66.68953450510456,2.390325814536341,1,0.05
1755688764.8641746,8.615,-0.046,4.652,3.7150622279445065,61.631810097037224,2.4221052631578948,1,0.05
1755688764.8897395,8.615,-0.046,4.652,3.7150622279445065,61.631810097037224,2.4221052631578948,1,0.05
1755688764.9159465,8.61,-0.067,4.883,3.7399221392296393,60.441817748593344,2.422355889724311,1,0.05
1755688764.9421506,8.61,-0.067,4.883,3.7399221392296393,60.441817748593344,2.422355889724311,1,0.05
1755688764.9677532,6.903,0.031,6.071,3.7558149754746974,48.66954060155192,2.507919799498747,1,0.05
1755688764.993763,6.903,0.031,6.071,3.7558149754746974,48.66954060155192,2.507919799498747,1,0.05
1755688765.0196946,8.732,-0.154,4.797,3.781106410827392,61.22118448049073,2.5995989974937346,1,0.05
1755688765.0455637,8.732,-0.154,4.797,3.781106410827392,61.22118448049073,2.5995989974937346,1,0.05
1755688765.0712433,8.732,-0.154,4.797,3.781106410827392,61.22118448049073,2.5995989974937346,1,0.05
1755688765.0972157,6.732,-0.231,4.933,3.796059173669452,53.783270290882186,2.6998496240601506,1,0.05
1755688765.1229634,6.732,-0.231,4.933,3.796059173669452,53.783270290882186,2.6998496240601506,1,0.05
1755688765.1488984,7.647,0.238,1.96,3.8152662780597635,75.63068302463816,2.7457142857142856,1,0.05
1755688765.1749182,7.647,0.238,1.96,3.8152662780597635,75.63068302463816,2.7457142857142856,1,0.05
1755688765.2017326,9.736,1.428,3.386,3.8461969544603405,71.01166681785325,2.850426065162907,1,0.05
1755688765.2273977,9.934,-0.159,-0.452,3.8781363955513477,92.60484527394526,2.860350877192982,1,0.05
1755688765.2533937,9.934,-0.159,-0.452,3.8781363955513477,92.60484527394526,2.860350877192982,1,0.05
1755688765.279463,9.934,-0.159,-0.452,3.8781363955513477,92.60484527394526,2.860350877192982,1,0.05
1755688765.305641,9.552,-0.187,0.993,3.9074344092383684,84.06613391710502,2.879498746867168,1,0.05
1755688765.3315017,9.552,-0.187,0.993,3.9074344092383684,84.06613391710502,2.879498746867168,1,0.05
1755688765.3572638,9.473,-0.026,0.858,3.9360370914156793,84.82467798292203,2.8834586466165413,1,0.05
1755688765.3828213,9.473,-0.026,0.858,3.9360370914156793,84.82467798292203,2.8834586466165413,1,0.05
1755688765.4088745,9.731,-0.077,0.858,3.9659953211646632,84.96131446988174,2.8963909774436094,1,0.05
1755688765.4346178,9.731,-0.077,0.858,3.9659953211646632,84.96131446988174,2.8963909774436094,1,0.05
1755688765.4607844,9.731,-0.077,0.858,3.9659953211646632,84.96131446988174,2.8963909774436094,1,0.05
1755688765.4872935,9.833,0.017,0.829,3.9963531638232377,85.18091407762437,2.9015037593984965,1,0.05
1755688765.5130472,9.757,-0.12,1.024,4.026019899665177,84.00917384074968,2.90531328320802,1,0.05
1755688765.538967,9.757,-0.12,1.024,4.026019899665177,84.00917384074968,2.90531328320802,1,0.05
1755688765.5646787,9.757,-0.12,1.024,4.026019899665177,84.00917384074968,2.90531328320802,1,0.05
1755688765.5903537,9.807,0.048,0.862,4.055771117185978,84.9768765283693,2.9078195488721805,1,0.05
1755688765.6168635,9.605,-0.055,0.931,4.084105705965506,84.46378071362587,2.9179448621553883,1,0.05
1755688765.6424658,9.605,-0.055,0.931,4.084105705965506,84.46378071362587,2.9179448621553883,1,0.05
1755688765.6690314,9.91,-0.168,0.943,4.114053921316541,84.56508252379106,2.9332330827067667,1,0.05
1755688765.6953866,9.91,-0.168,0.943,4.114053921316541,84.56508252379106,2.9332330827067667,1,0.05
1755688765.7213686,9.69,-0.055,1.053,4.142484751631562,83.79817570219215,2.944260651629073,1,0.05
1755688765.7474282,9.69,-0.055,1.053,4.142484751631562,83.79817570219215,2.944260651629073,1,0.05
1755688765.773265,9.69,-0.055,1.053,4.142484751631562,83.79817570219215,2.944260651629073,1,0.05
1755688765.799863,9.693,-0.062,0.948,4.170739207862319,84.41420605308431,2.9444110275689215,1,0.05
1755688765.825905,9.74,-0.067,1.019,4.19907543871267,84.02757617058286,2.946766917293233,1,0.05
1755688765.8519433,9.74,-0.067,1.019,4.19907543871267,84.02757617058286,2.946766917293233,1,0.05
1755688765.8779857,9.585,-0.062,1.024,4.2263358956074475,83.90214197417244,2.9545363408521297,1,0.05
1755688765.9046192,9.585,-0.062,1.024,4.2263358956074475,83.90214197417244,2.9545363408521297,1,0.05
1755688765.9311676,9.9,0.014,1.017,4.255225035471097,84.13474075160434,2.97032581453634,1,0.05
1755688765.9574313,9.9,0.014,1.017,4.255225035471097,84.13474075160434,2.97032581453634,1,0.05
1755688765.9838922,9.9,0.014,1.017,4.255225035471097,84.13474075160434,2.97032581453634,1,0.05
1755688766.009629,9.802,-0.12,1.022,4.283355940439693,84.04803818229702,2.9752380952380943,1,0.05
1755688766.035246,9.802,-0.12,1.022,4.283355940439693,84.04803818229702,2.9752380952380943,1,0.05
1755688766.0611308,9.802,-0.12,1.022,4.283355940439693,84.04803818229702,2.9752380952380943,1,0.05
1755688766.0870674,9.843,-0.048,1.102,4.311536818235465,83.61197154764457,2.977293233082707,1,0.05
1755688766.1126173,9.702,-0.01,0.984,4.338740801776479,84.20873145219214,2.9843609022556383,1,0.05
1755688766.1391046,9.702,-0.01,0.984,4.338740801776479,84.20873145219214,2.9843609022556383,1,0.05
1755688766.1648586,9.817,-0.053,1.007,4.366417921763788,84.143330708768,2.9901253132832073,1,0.05
1755688766.1910465,9.817,-0.053,1.007,4.366417921763788,84.143330708768,2.9901253132832073,1,0.05
