timestamp,robot_x,robot_y,ref_x,ref_y,error
1757664538.1287255,-1.1692070215580028,0.06523958671617225,-1.152270049174006,-0.07966029299577315,0.14588638104385382
1757664538.2293081,-1.1691453574242627,0.06518539958844738,-1.152270049174006,-0.07966029299577315,0.14582541167006421
1757664538.3298335,-1.1692710692573685,0.06532146334030187,-1.152270049174006,-0.07966029299577315,0.14597514978299533
1757664538.430372,-1.169258936723152,0.0651795679463294,-1.152270049174006,-0.07966029299577315,0.14583280706989468
1757664538.5309408,-1.169273178087046,0.06501413419872426,-1.152270049174006,-0.07966029299577315,0.1456701626170898
1757664538.6315439,-1.1693087095826609,0.06519249563667362,-1.152270049174006,-0.07966029299577315,0.14585145293454488
1757664538.732097,-1.1694467789385046,0.06536966316039738,-1.152270049174006,-0.07966029299577315,0.1460435833169789
1757664538.8326752,-1.1693793786937854,0.06512418586631752,-1.152270049174006,-0.07966029299577315,0.14579188755202935
1757664538.9332492,-1.1692737906748258,0.06512397723983632,-1.152270049174006,-0.07966029299577315,0.14577932683575093
1757664539.0337853,-1.1693876082044774,0.0652023731539566,-1.152270049174006,-0.07966029299577315,0.14587050034592233
1757664539.1343257,-1.1694873515256825,0.06538158651188197,-1.152270049174006,-0.07966029299577315,0.146060200983643
1757664539.2348566,-1.1694168492044834,0.06536351843266919,-1.152270049174006,-0.07966029299577315,0.14603396396906296
1757664539.3354397,-1.1695062242109335,0.0654707922737886,-1.152270049174006,-0.07966029299577315,0.1461510097174303
1757664539.4359694,-1.1692762396864922,0.06556907273815982,-1.152270049174006,-0.07966029299577315,0.14622167823967633
1757664539.5365272,-1.169362521718723,0.06563248777745967,-1.152270049174006,-0.07966029299577315,0.14629471884695835
1757664539.6370542,-1.1695638658275913,0.0657997568378762,-1.152270049174006,-0.07966029299577315,0.14648447764884706
1757664539.7376115,-1.16948681646139,0.06581150624407406,-1.152270049174006,-0.07966029299577315,0.14648706922423682
1757664539.838137,-1.1693474776655035,0.0657706637276756,-1.152270049174006,-0.07966029299577315,0.1464301940768359
1757664539.938619,-1.1693962362799615,0.06579951416532803,-1.152270049174006,-0.07966029299577315,0.14646454104708395
1757664540.0391443,-1.169613261564029,0.06577220385434757,-1.152270049174006,-0.07966029299577315,0.14646295830709488
1757664540.1397161,-1.1695574537796007,0.06571837585866491,-1.152270049174006,-0.07966029299577315,0.14640290883683252
1757664540.240253,-1.1692509496487962,0.0658242243927355,-1.152270049174006,-0.07966029299577315,0.14647216725611048
1757664540.340802,-1.1695104820877662,0.06574005724513388,-1.152270049174006,-0.07966029299577315,0.1464189003415621
1757664540.4413376,-1.1697159646147373,0.06555122760646692,-1.152270049174006,-0.07966029299577315,0.14625575435236707
1757664540.5418823,-1.16961276368503,0.06552575199748334,-1.152270049174006,-0.07966029299577315,0.14621818425693425
1757664540.642442,-1.1695622144647742,0.06583691635019029,-1.152270049174006,-0.07966029299577315,0.14652118245464155
1757664540.742937,-1.1696122147501509,0.06599791140877653,-1.152270049174006,-0.07966029299577315,0.1466869565340695
1757664540.8435104,-1.1696598287274846,0.0659910193995431,-1.152270049174006,-0.07966029299577315,0.14668574993978312
1757664540.9440923,-1.1697081644632032,0.06600797533857972,-1.152270049174006,-0.07966029299577315,0.14670832377328957
1757664541.0446467,-1.1696158018389744,0.06622681054973112,-1.152270049174006,-0.07966029299577315,0.14691467631387595
1757664541.1451495,-1.1698790281603855,0.06617190893957792,-1.152270049174006,-0.07966029299577315,0.14689148124467857
1757664541.245703,-1.169613256143775,0.06609060692772595,-1.152270049174006,-0.07966029299577315,0.14677912541129987
1757664541.3461387,-1.1695697736088797,0.06594252389983113,-1.152270049174006,-0.07966029299577315,0.14662694415917366
1757664541.446623,-1.1697161639582185,0.06589703843196149,-1.152270049174006,-0.07966029299577315,0.1465991256912104
1757664541.5471404,-1.1698008102436441,0.06606891125019032,-1.152270049174006,-0.07966029299577315,0.14677986426564943
1757664541.6477017,-1.1700606925951003,0.06605441559451142,-1.152270049174006,-0.07966029299577315,0.1467967414246245
1757664541.748347,-1.169917560973396,0.0668390660668885,-1.152270049174006,-0.07966029299577315,0.14755845241286678
1757664541.848943,-1.169845523524035,0.07533468180370251,-1.152270049174006,-0.07966029299577315,0.1559882672245532
1757664541.949564,-1.1696801227367848,0.08777573265846894,-1.152270049174006,-0.07966029299577315,0.16833874583217429
1757664542.0501301,-1.1702913561641302,0.09726318657421196,-1.152270049174006,-0.07966029299577315,0.17783893029588105
1757664542.1507003,-1.1700747391152302,0.10726652486532717,-1.152270049174006,-0.07966029299577315,0.18777284739700814
1757664542.251355,-1.170225030689345,0.11789556283700109,-1.152270049174006,-0.07966029299577315,0.19837010242230566
1757664542.351934,-1.1702706827297107,0.12801580088683828,-1.152270049174006,-0.07966029299577315,0.2084547499548667
1757664542.4525237,-1.170664201209912,0.13879751217766034,-1.152270049174006,-0.07966029299577315,0.2192308314774951
1757664542.553094,-1.1707354647792687,0.1490517232067089,-1.152270049174006,-0.07966029299577315,0.2294562222492114
1757664542.6537273,-1.1704089161253506,0.15923819082014423,-1.152270049174006,-0.07966029299577315,0.2395861099142075
1757664542.754362,-1.1707493133747602,0.16956918011037792,-1.152270049174006,-0.07966029299577315,0.24991361201457385
1757664542.8549416,-1.1709436885498496,0.1797913135740299,-1.152270049174006,-0.07966029299577315,0.2601227421030136
1757664542.9555326,-1.171473986270455,0.18978464857341504,-1.152270049174006,-0.07966029299577315,0.2701284282285513
1757664543.0561562,-1.1714583593156394,0.199993613946033,-1.152270049174006,-0.07966029299577315,0.28031143200716574
1757664543.1567774,-1.171281141623068,0.21002996644217264,-1.152270049174006,-0.07966029299577315,0.2903133962622654
1757664543.2573512,-1.1716495310693926,0.2199417100777058,-1.152270049174006,-0.07966029299577315,0.3002281208750681
1757664543.3579426,-1.1716328733849022,0.23080531037483276,-1.1739084623436271,0.5374109163286287,0.3066140504076802
1757664543.4585757,-1.1718188464795547,0.24081628870908878,-1.1739084623436271,0.5374109163286287,0.29660198857599207
1757664543.5591373,-1.1720777526675956,0.2507255873479114,-1.1739084623436271,0.5374109163286287,0.2866911741764996
1757664543.6597133,-1.172184429891619,0.26060187374785615,-1.1739084623436271,0.5374109163286287,0.2768144113704695
1757664543.7602923,-1.1728889255376889,0.2710535008757343,-1.1739084623436271,0.5374109163286287,0.26635936668727167
1757664543.860847,-1.1733372585418218,0.2813049488244478,-1.1739084623436271,0.5374109163286287,0.25610660449319883
1757664543.9614582,-1.1732970529003417,0.2912906304151083,-1.1739084623436271,0.5374109163286287,0.24612104534082488
1757664544.062042,-1.1734984319558774,0.3017930834820687,-1.1739084623436271,0.5374109163286287,0.23561818962089573
1757664544.1625814,-1.1734162486677295,0.3121627466032739,-1.1739084623436271,0.5374109163286287,0.22524870751887782
1757664544.2631443,-1.1739421077533492,0.3218868306813192,-1.1739084623436271,0.5374109163286287,0.21552408827349764
1757664544.3637307,-1.1740673948318592,0.33200147524778234,-1.1739084623436271,0.5374109163286287,0.2054095025666571
1757664544.4643042,-1.17452416680242,0.3423396553492135,-1.1739084623436271,0.5374109163286287,0.19507223265262458
1757664544.5648828,-1.174747518952255,0.3532652044636484,-1.1739084623436271,0.5374109163286287,0.1841476234281964
1757664544.6654782,-1.175121444603259,0.3629825948083537,-1.1739084623436271,0.5374109163286287,0.17443253903541794
1757664544.7661054,-1.1752735914060672,0.37361002348158934,-1.1739084623436271,0.5374109163286287,0.16380658129282957
1757664544.8667254,-1.175544414553115,0.3842669975147267,-1.1739084623436271,0.5374109163286287,0.1531526565532271
1757664544.9672987,-1.176023645676339,0.394545722613842,-1.1739084623436271,0.5374109163286287,0.14288085097624
1757664545.0679429,-1.176420610022368,0.4048751932803888,-1.1739084623436271,0.5374109163286287,0.13255952915531782
1757664545.1685228,-1.176619331337339,0.41535856899930645,-1.1739084623436271,0.5374109163286287,0.12208244877663038
1757664545.269008,-1.1770202783379882,0.42629738536228334,-1.1739084623436271,0.5374109163286287,0.11115709677115425
1757664545.3695765,-1.1770302575120404,0.43631221083903005,-1.1739084623436271,0.5374109163286287,0.10114689247201879
1757664545.470189,-1.177429720804713,0.44656402411055085,-1.1739084623436271,0.5374109163286287,0.09091510923291476
1757664545.5708268,-1.1774925612261142,0.45691135264511473,-1.1739084623436271,0.5374109163286287,0.0805793119729597
1757664545.6714456,-1.17767344874688,0.46681285781087256,-1.1739084623436271,0.5374109163286287,0.07069838038521957
1757664545.7720852,-1.1780814624792633,0.4770257121448803,-1.1739084623436271,0.5374109163286287,0.06052922281381946
1757664545.8727064,-1.1781603785228838,0.4871708892447387,-1.1739084623436271,0.5374109163286287,0.05041963023055031
1757664545.973299,-1.1781569580888482,0.4971284534218591,-1.1739084623436271,0.5374109163286287,0.040505882707730645
1757664546.0739698,-1.178449045756662,0.5072247777425712,-1.1739084623436271,0.5374109163286287,0.030525724569080995
1757664546.1745148,-1.1793608090080487,0.5178851941408236,-1.1739084623436271,0.5374109163286287,0.020272688798094227
1757664546.275144,-1.1784333395450313,0.5280189819450476,-1.1739084623436271,0.5374109163286287,0.010425111277740876
1757664546.375696,-1.1789503391797744,0.5375396657438728,-1.1739084623436271,0.5374109163286287,0.005043520441398507
1757664546.4763193,-1.17879856062804,0.5472554701541317,-1.1739084623436271,0.5374109163286287,0.010992192740961342
1757664546.5769155,-1.1795687782778068,0.5504899781400611,-1.1739084623436271,0.5374109163286287,0.014251352018036647
1757664546.677463,-1.1804483322858346,0.553226962534639,-1.1739084623436271,0.5374109163286287,0.01711482446452902
1757664546.7780075,-1.1805351344568649,0.565240761334754,-1.1739084623436271,0.5374109163286287,0.02860791946928891
1757664546.8785942,-1.1803075761769406,0.5764046754988303,-1.1739084623436271,0.5374109163286287,0.03951533768140403
1757664546.9792044,-1.1803371549131376,0.5862589417593791,-1.1739084623436271,0.5374109163286287,0.04926923661511833
1757664547.0798185,-1.1799208510336943,0.5957095632323944,-1.1739084623436271,0.5374109163286287,0.05860785824930307
1757664547.1803627,-1.1797297874351171,0.6058053341474983,-1.1739084623436271,0.5374109163286287,0.06864170900118174
1757664547.2809136,-1.1801690379527359,0.6159700496946959,-1.1739084623436271,0.5374109163286287,0.07880819907969541
1757664547.3815007,-1.1801925755444167,0.6260046656077745,-1.1739084623436271,0.5374109163286287,0.08881634134581584
1757664547.4821334,-1.1798835027717254,0.6366305053625883,-1.1739084623436271,0.5374109163286287,0.09939933579348122
