timestamp,robot_x,robot_y,ref_x,ref_y,error
1757664374.2892957,-1.1615532337161818,-0.00741020905106049,-1.152270049174006,-0.07966029299577315,0.07284402614670688
1757664374.3898194,-1.1615541593456893,-0.007477171870831079,-1.152270049174006,-0.07966029299577315,0.0727777278912856
1757664374.4903548,-1.1615787042701962,-0.007319772380977363,-1.152270049174006,-0.07966029299577315,0.07293697267174941
1757664374.590739,-1.1615492587979839,-0.00726623462653464,-1.152270049174006,-0.07966029299577315,0.07298632350251953
1757664374.6913393,-1.16148758256692,-0.007140904492966227,-1.152270049174006,-0.07966029299577315,0.07310283599608518
1757664374.791903,-1.1614968746234946,-0.007084515140097336,-1.152270049174006,-0.07966029299577315,0.07315994696028512
1757664374.8924706,-1.1617129753259485,-0.007181972790640145,-1.152270049174006,-0.07966029299577315,0.07309087326109075
1757664374.9929855,-1.1618024581288242,-0.007021958729953037,-1.152270049174006,-0.07966029299577315,0.07326113857561123
1757664375.0934649,-1.1616932858845228,-0.007030856280938802,-1.152270049174006,-0.07966029299577315,0.07323818995316964
1757664375.1939833,-1.1615746617973541,-0.007045553498436052,-1.152270049174006,-0.07966029299577315,0.07320844355903693
1757664375.294465,-1.1616644063385908,-0.006863926791560004,-1.152270049174006,-0.07966029299577315,0.07340003323618927
1757664375.3950615,-1.1617054156628581,-0.00701432065684926,-1.152270049174006,-0.07966029299577315,0.0732561494882624
1757664375.4956686,-1.1615806233335098,-0.0069652552374467325,-1.152270049174006,-0.07966029299577315,0.07328884844138378
1757664375.596217,-1.161735939156726,-0.007016238101740346,-1.152270049174006,-0.07966029299577315,0.07325818578570047
1757664375.6967628,-1.1616163813755374,-0.007198028913362298,-1.152270049174006,-0.07966029299577315,0.07306253240594957
1757664375.797343,-1.1619491165374953,-0.007191817274962986,-1.152270049174006,-0.07966029299577315,0.07311199845664605
1757664375.8978634,-1.1618709653853225,-0.007035571395629492,-1.152270049174006,-0.07966029299577315,0.07325658864290018
1757664375.9984398,-1.161734083799164,-0.007065786187062328,-1.152270049174006,-0.07966029299577315,0.07320881347342102
1757664376.0989838,-1.161777286333168,-0.007004175815691127,-1.152270049174006,-0.07966029299577315,0.07327550014900176
1757664376.1995497,-1.1614931473025714,-0.00700809265467317,-1.152270049174006,-0.07966029299577315,0.07323529035575999
1757664376.3000689,-1.1620244175934116,-0.006985220851861262,-1.152270049174006,-0.07966029299577315,0.07332676056109592
1757664376.4006226,-1.1618016046255564,-0.007117537293720555,-1.152270049174006,-0.07966029299577315,0.0731662624040183
1757664376.501146,-1.1617753298669755,-0.007103669772080767,-1.152270049174006,-0.07966029299577315,0.07317659417243327
1757664376.6016788,-1.161864157397178,-0.007042487135494713,-1.152270049174006,-0.07966029299577315,0.07324884054071452
1757664376.7022023,-1.1619214277691523,-0.007096853322663299,-1.152270049174006,-0.07966029299577315,0.07320247185703431
1757664376.8027236,-1.161902248479932,-0.006936292096730301,-1.152270049174006,-0.07966029299577315,0.0733591137503246
1757664376.9032445,-1.1618816429810028,-0.007012659319407977,-1.152270049174006,-0.07966029299577315,0.07328070287794765
1757664377.0037565,-1.1619687013774338,-0.006640782356355235,-1.152270049174006,-0.07966029299577315,0.07366079546531601
1757664377.1043267,-1.1620262632830052,-0.006755386030473209,-1.152270049174006,-0.07966029299577315,0.07355480387683508
1757664377.2048447,-1.1620077537055833,-0.006761576590202822,-1.152270049174006,-0.07966029299577315,0.07354621501562177
1757664377.3053768,-1.161848885294126,-0.006823659422048767,-1.152270049174006,-0.07966029299577315,0.0734637957892805
1757664377.4058845,-1.162037845876931,-0.006912908084604541,-1.152270049174006,-0.07966029299577315,0.07340021705583295
1757664377.5063593,-1.1619146991641984,-0.006885777689015216,-1.152270049174006,-0.07966029299577315,0.07341082584719275
