timestamp,robot_x,robot_y,ref_x,ref_y,error
1757662010.5366447,-1.1140846951958103,-0.0797021003117897,-1.152270049174006,-0.07966029299577315,0.03818537686460335
1757662010.64013,-1.1148509139991942,-0.0793020697890171,-1.152270049174006,-0.07966029299577315,0.037420849817938424
1757662010.7406986,-1.114926152854192,-0.07892392613210764,-1.152270049174006,-0.07966029299577315,0.037351155651504625
1757662010.8412726,-1.115369152807755,-0.07908478726639356,-1.152270049174006,-0.07966029299577315,0.03690538388199419
1757662010.941802,-1.115695702646496,-0.07870658534407904,-1.152270049174006,-0.07966029299577315,0.03658677878960229
1757662011.0423934,-1.116159081849887,-0.07867337878533953,-1.152270049174006,-0.07966029299577315,0.03612445100956351
1757662011.1429439,-1.116438025012952,-0.07850899255930632,-1.152270049174006,-0.07966029299577315,0.03585051531252202
1757662011.2434945,-1.1169586595402705,-0.07847108117054158,-1.152270049174006,-0.07966029299577315,0.03533140900998374
1757662011.3440104,-1.1175123311443786,-0.07835604353852599,-1.152270049174006,-0.07966029299577315,0.03478217976599252
1757662011.4445863,-1.1177053974740994,-0.07822704948401682,-1.152270049174006,-0.07966029299577315,0.03459435407837322
1757662011.545121,-1.1181498215910215,-0.07798010857207216,-1.152270049174006,-0.07966029299577315,0.03416157124624555
1757662011.6456418,-1.1181989786619828,-0.07778023627173969,-1.152270049174006,-0.07966029299577315,0.03412290226696502
1757662011.7461412,-1.1185127108108293,-0.07781527783892006,-1.152270049174006,-0.07966029299577315,0.03380772063146271
1757662011.8466945,-1.1189869716267848,-0.0776006215109224,-1.152270049174006,-0.07966029299577315,0.03334674643259596
1757662011.9471335,-1.1194665980160285,-0.07736807876040475,-1.152270049174006,-0.07966029299577315,0.03288344042180874
1757662012.0476537,-1.1196617209747455,-0.07734915885827642,-1.152270049174006,-0.07966029299577315,0.03269012708681627
1757662012.148138,-1.120107926326255,-0.07709677480316679,-1.152270049174006,-0.07966029299577315,0.03226412514849361
1757662012.2486753,-1.1200515227212675,-0.07715482694394582,-1.152270049174006,-0.07966029299577315,0.03231579810127975
1757662012.3491316,-1.1206984771999797,-0.07705044029870778,-1.152270049174006,-0.07966029299577315,0.0316792595874889
1757662012.4496565,-1.1209936433026877,-0.07677321006792837,-1.152270049174006,-0.07966029299577315,0.031409374588802205
1757662012.550139,-1.1214589647146822,-0.07672700323940629,-1.152270049174006,-0.07966029299577315,0.03095039764452789
1757662012.6506572,-1.1216587903931623,-0.07619174462590772,-1.152270049174006,-0.07966029299577315,0.030807141898298248
1757662012.7511392,-1.1218449065008136,-0.07658884200538996,-1.152270049174006,-0.07966029299577315,0.030579782829026864
1757662012.8516986,-1.12199288819484,-0.07639445611076834,-1.152270049174006,-0.07966029299577315,0.03045278587449425
1757662012.9521363,-1.1222355042813688,-0.07632103781678745,-1.152270049174006,-0.07966029299577315,0.030219604763435128
1757662013.0526721,-1.1227384399476035,-0.07583827075512029,-1.152270049174006,-0.07966029299577315,0.02977790787662885
1757662013.1531496,-1.123015552669351,-0.07573875151224485,-1.152270049174006,-0.07966029299577315,0.02951616596626175
1757662013.2536712,-1.1232120983907201,-0.07547480530948336,-1.152270049174006,-0.07966029299577315,0.02935784070560971
1757662013.3541384,-1.1237359215525586,-0.07586761108659767,-1.152270049174006,-0.07966029299577315,0.028785080774269826
1757662013.4546726,-1.1236234221063603,-0.07568921976109777,-1.152270049174006,-0.07966029299577315,0.02892055782636168
1757662013.5551374,-1.123921360012163,-0.07559087426415856,-1.152270049174006,-0.07966029299577315,0.02863927977460364
1757662013.6556132,-1.1241807548329323,-0.0754684727330589,-1.152270049174006,-0.07966029299577315,0.028400348830505243
1757662013.7561252,-1.1242788249332054,-0.07557991814085585,-1.152270049174006,-0.07966029299577315,0.028287065833264322
1757662013.8567145,-1.124649673678195,-0.07546428638177394,-1.152270049174006,-0.07966029299577315,0.027937280004222437
1757662013.9572654,-1.1247114985618154,-0.07510772566448032,-1.152270049174006,-0.07966029299577315,0.0279320529347671
1757662014.0578008,-1.1248503985400429,-0.07513286863255253,-1.152270049174006,-0.07966029299577315,0.027790912404116637
1757662014.1582901,-1.125389142996139,-0.07498129294932665,-1.152270049174006,-0.07966029299577315,0.027285090404430504
1757662014.2589018,-1.1260329128565583,-0.07175934537808182,-1.152270049174006,-0.07966029299577315,0.0274009542789634
1757662014.3594835,-1.1263849596638353,-0.06035115667078683,-1.152270049174006,-0.07966029299577315,0.03229366198755507
1757662014.4600651,-1.1284493844691956,-0.04944425890585691,-1.152270049174006,-0.07966029299577315,0.03847639254272656
1757662014.5606554,-1.1298315544844806,-0.03883051906914958,-1.152270049174006,-0.07966029299577315,0.04658923140416737
1757662014.6612647,-1.1311551799553958,-0.028450442239994378,-1.152270049174006,-0.07966029299577315,0.055392116014358506
1757662014.7618098,-1.132577545292539,-0.01804538034469161,-1.152270049174006,-0.07966029299577315,0.06468533195494944
1757662014.862396,-1.133999748246785,-0.007747115230403834,-1.152270049174006,-0.07966029299577315,0.07419776972581336
1757662014.9630697,-1.135231114564506,0.0027091851433639347,-1.152270049174006,-0.07966029299577315,0.0841133534080089
