timestamp,ax,ay,az,rms,tilt_now,jerk,tilt_crosses,freq
1757328376.1231043,-0.971,-0.02,9.738,0.04855,5.695481168838608,0.048671679197994984,0,0.8500000000000001
1757328376.1524498,-0.951,-0.022,9.748,0.06795664058795137,5.573537185241793,0.04967418546365915,0,0.05
1757328376.178848,-0.952,-0.028,9.754,0.08296906049847738,5.576863894139963,0.04972431077694236,0,0.05
1757328376.2066016,-0.979,-0.013,9.732,0.09633258794405972,5.744902775683898,0.05107769423558897,0,0.05
1757328376.2366536,-0.991,-0.013,9.727,0.10832898965650885,5.817797000083264,0.051679197994987464,0,0.05
1757328376.2628357,-0.992,-0.024,9.736,0.11914415638209035,5.819474473772615,0.05172932330827067,0,0.05
1757328376.288195,-0.987,-0.028,9.734,0.12896027489114623,5.7921546633299865,0.05197994987468671,0,0.05
1757328376.3138835,-0.959,-0.03,9.731,0.13758617299714387,5.631118691444425,0.05338345864661653,0,0.05
1757328376.3391297,-0.934,-0.032,9.747,0.14529571569733224,5.476810621943136,0.05463659147869673,0,0.05
1757328376.3646326,-0.936,-0.029,9.742,0.15264692921903147,5.490683401230256,0.054736842105263146,0,0.05
1757328376.3898964,-0.938,-0.016,9.741,0.1596893703412973,5.501077178667682,0.05483709273182958,0,0.05
1757328376.4155412,-0.98,-0.025,9.722,0.16703800465762275,5.7579630794865535,0.0569423558897243,0,0.05
1757328376.440537,-0.989,-0.032,9.717,0.17420389633989247,5.8145942418841905,0.05739348370927319,0,0.05
1757328376.4653542,-0.988,-0.04,9.719,0.18107279613459334,5.809273845353548,0.057443609022556394,0,0.05
1757328376.4903536,-0.97,-0.051,9.725,0.18745561474653138,5.703825283226767,0.05834586466165414,0,0.05
1757328376.5156462,-0.95,-0.05,9.73,0.19338008558277142,5.5841354035073785,0.059348370927318275,0,0.05
1757328376.5404978,-0.95,-0.05,9.73,0.19338008558277142,5.5841354035073785,0.059348370927318275,0,0.05
1757328376.5654361,-0.948,-0.041,9.731,0.19910453912455137,5.569400171457937,0.05944862155388469,0,0.05
1757328376.5902772,-0.948,-0.041,9.731,0.19910453912455137,5.569400171457937,0.05944862155388469,0,0.05
1757328376.6154335,-0.948,-0.041,9.731,0.19910453912455137,5.569400171457937,0.05944862155388469,0,0.05
1757328376.6403823,-0.954,-0.025,9.734,0.20473863216305807,5.59941971292096,0.05974937343358396,0,0.05
1757328376.665295,-0.954,-0.025,9.734,0.20473863216305807,5.59941971292096,0.05974937343358396,0,0.05
1757328376.6902797,-0.982,-0.016,9.73,0.21054386122611127,5.7638204797154495,0.061152882205513764,0,0.05
1757328376.7154274,-0.982,-0.016,9.73,0.21054386122611127,5.7638204797154495,0.061152882205513764,0,0.05
1757328376.740389,-0.977,-0.026,9.74,0.2161366234584042,5.730079910374595,0.06140350877192982,0,0.05
1757328376.7656696,-0.977,-0.026,9.74,0.2161366234584042,5.730079910374595,0.06140350877192982,0,0.05
1757328376.790651,-0.976,-0.032,9.735,0.2215772551504328,5.728216883826513,0.06145363408521301,0,0.05
1757328376.815737,-0.976,-0.032,9.735,0.2215772551504328,5.728216883826513,0.06145363408521301,0,0.05
1757328376.8407204,-0.946,-0.035,9.737,0.22656956988969193,5.55293876125318,0.06295739348370928,0,0.05
1757328376.8660505,-0.946,-0.035,9.737,0.22656956988969193,5.55293876125318,0.06295739348370928,0,0.05
1757328376.8911633,-0.941,-0.037,9.732,0.23140326812731057,5.527077528498748,0.06320802005012532,0,0.05
1757328376.9159496,-0.941,-0.037,9.732,0.23140326812731057,5.527077528498748,0.06320802005012532,0,0.05
1757328376.9408398,-0.932,-0.034,9.736,0.23604879262559256,5.471717683847147,0.06365914786967418,0,0.05
1757328376.9659748,-0.932,-0.034,9.736,0.23604879262559256,5.471717683847147,0.06365914786967418,0,0.05
1757328376.990839,-0.932,-0.034,9.736,0.23604879262559256,5.471717683847147,0.06365914786967418,0,0.05
1757328377.0158393,-0.943,-0.033,9.737,0.24071176747305065,5.535042425050353,0.06421052631578947,0,0.05
1757328377.0407915,-0.943,-0.033,9.737,0.24071176747305065,5.535042425050353,0.06421052631578947,0,0.05
1757328377.0656013,-0.971,-0.023,9.731,0.24555907130464555,5.699938414060655,0.06561403508771929,0,0.05
1757328377.090814,-0.971,-0.023,9.731,0.24555907130464555,5.699938414060655,0.06561403508771929,0,0.05
1757328377.1157064,-0.979,-0.014,9.744,0.25039041515201815,5.737955275769732,0.06601503759398496,0,0.05
1757328377.1405263,-0.979,-0.014,9.744,0.25039041515201815,5.737955275769732,0.06601503759398496,0,0.05
