timestamp,robot_x,robot_y,ref_x,ref_y,error
1757656850.0303757,-1.1573349127952108,-0.00344017459521442,-1.152270049174006,-0.07966029299577315,0.046496797615137656
1757656850.1311324,-1.1573737433261033,-0.00325459126758401,-1.152270049174006,-0.07966029299577315,0.0466855100313128
1757656850.2351866,-1.1574824378231372,-0.0034386920037959,-1.152270049174006,-0.07966029299577315,0.046514571842500525
1757656850.3357,-1.1573896115777094,-0.003332037157773775,-1.152270049174006,-0.07966029299577315,0.046610269342673136
1757656850.436143,-1.157327197118643,-0.00355287977016619,-1.152270049174006,-0.07966029299577315,0.04638392285793452
1757656850.5366814,-1.1573332352191055,-0.003523158090818406,-1.152270049174006,-0.07966029299577315,0.04641412576107927
1757656850.6371505,-1.157471305313672,-0.00339217719147136,-1.152270049174006,-0.07966029299577315,0.046559549026066537
1757656850.7377653,-1.1575176749829323,-0.003386664498385454,-1.152270049174006,-0.07966029299577315,0.04657022944913155
1757656850.8383107,-1.1573504464998046,-0.003484186706746355,-1.152270049174006,-0.07966029299577315,0.04645474388050676
1757656850.9388263,-1.1573482428015098,-0.003451789631909534,-1.152270049174006,-0.07966029299577315,0.046486705988342675
1757656851.039396,-1.1572546969672828,-0.00355971824819359,-1.152270049174006,-0.07966029299577315,0.04636927544916125
1757656851.139921,-1.1573614130402092,-0.00350005647990639,-1.152270049174006,-0.07966029299577315,0.04644017034011436
1757656851.240406,-1.157446907683538,-0.003971589035198,-1.152270049174006,-0.07966029299577315,0.04655187901755984
1757656851.3408804,-1.1575122055623006,-0.003441497839208134,-1.152270049174006,-0.07966029299577315,0.04651512903694727
1757656851.441422,-1.1571695383206824,-0.003490303716135594,-1.152270049174006,-0.07966029299577315,0.04642922467563125
1757656851.5419505,-1.1572911481289374,-0.00333352717685134,-1.152270049174006,-0.07966029299577315,0.0465980757752553
1757656851.6425078,-1.1571984617058093,-0.00358708632782015,-1.152270049174006,-0.07966029299577315,0.04633605100514657
1757656851.7430525,-1.1575446096810063,-0.00324411406164696,-1.152270049174006,-0.07966029299577315,0.046714908277624034
1757656851.8436046,-1.1573431304122337,-0.003420199029103315,-1.152270049174006,-0.07966029299577315,0.046517549841926464
1757656851.9440997,-1.1572004445892097,-0.00341225292869332,-1.152270049174006,-0.07966029299577315,0.046510106525318576
1757656852.0445967,-1.157212885676438,-0.003566694754365245,-1.152270049174006,-0.07966029299577315,0.04635786267215192
1757656852.1451318,-1.1573759496842633,-0.00298438142792426,-1.152270049174006,-0.07966029299577315,0.046954349539848755
1757656852.24569,-1.157526295410922,-0.003074031142075966,-1.152270049174006,-0.07966029299577315,0.04688185062478159
1757656852.3461385,-1.1574682491096595,-0.00319334347128722,-1.152270049174006,-0.07966029299577315,0.04675680357640106
1757656852.4466531,-1.1573920062199239,-0.003267143347350925,-1.152270049174006,-0.07966029299577315,0.04667503377911072
1757656852.5471442,-1.1573020182497848,-0.00339441082777106,-1.152270049174006,-0.07966029299577315,0.04653872114232457
1757656852.6476831,-1.1576041190667838,-0.00319085628585283,-1.152270049174006,-0.07966029299577315,0.04677457482178035
