timestamp,robot_x,robot_y,ref_x,ref_y,error
1757656449.595504,-1.1571596575044039,0.007671208954733499,-1.152270049174006,-0.07966029299577315,0.0874682771212286
1757656449.6971278,-1.157311560802804,0.007588693065194829,-1.152270049174006,-0.07966029299577315,0.08739452161417378
1757656449.7976806,-1.1572421783375046,0.007546815142115304,-1.152270049174006,-0.07966029299577315,0.08734873655750199
1757656449.8981996,-1.1571599881363765,0.0076065193714417445,-1.152270049174006,-0.07966029299577315,0.0874037072657127
1757656449.9987457,-1.1573099317028934,0.007627703351988591,-1.152270049174006,-0.07966029299577315,0.08743337304663391
1757656450.0993185,-1.1573097599245845,0.007635064765855404,-1.152270049174006,-0.07966029299577315,0.0874407123208647
1757656450.1998663,-1.1572377920906516,0.007562031661955904,-1.152270049174006,-0.07966029299577315,0.08736367888535929
1757656450.3004074,-1.1572771168319758,0.0075559673513705405,-1.152270049174006,-0.07966029299577315,0.0873598694794826
1757656450.4009256,-1.1572554622060602,0.00745857774604286,-1.152270049174006,-0.07966029299577315,0.08726140030064508
1757656450.501462,-1.1570883147056836,0.007408595028729037,-1.152270049174006,-0.07966029299577315,0.08720210401450788
1757656450.60195,-1.157162709681778,0.007576521027384264,-1.152270049174006,-0.07966029299577315,0.0873739082779022
1757656450.7024972,-1.1573130814773602,0.00762713310175589,-1.152270049174006,-0.07966029299577315,0.08743298536332994
1757656450.8030257,-1.1572958861653178,0.007526001420027906,-1.152270049174006,-0.07966029299577315,0.08733103097652048
1757656450.903555,-1.157219004066486,0.007489919778688292,-1.152270049174006,-0.07966029299577315,0.08729061656994813
1757656451.0040848,-1.157137217274608,0.007459186079071145,-1.152270049174006,-0.07966029299577315,0.08725533198373467
1757656451.1046374,-1.1573537499491355,0.007795207645137636,-1.152270049174006,-0.07966029299577315,0.08760313125638489
1757656451.2051413,-1.157198691925677,0.007409538891713141,-1.152270049174006,-0.07966029299577315,0.08720921479000211
1757656451.3056896,-1.1572948003611458,0.007528567569141775,-1.152270049174006,-0.07966029299577315,0.08733353039412091
1757656451.4062865,-1.1571642855500062,0.007448158542637251,-1.152270049174006,-0.07966029299577315,0.0872458358841484
1757656451.5068538,-1.1571189988795725,0.0074321957717709,-1.152270049174006,-0.07966029299577315,0.08722736905909692
1757656451.6074464,-1.1572081434347914,0.007496884247192637,-1.152270049174006,-0.07966029299577315,0.08729695481453036
1757656451.7080226,-1.1572428215726807,0.007664926099517411,-1.152270049174006,-0.07966029299577315,0.08746669283429846
1757656451.8085783,-1.1573273131214397,0.007750481339137583,-1.152270049174006,-0.07966029299577315,0.0875569494013051
1757656451.9091551,-1.157373816921099,0.007869685292734463,-1.152270049174006,-0.07966029299577315,0.0876786493075873
1757656452.009684,-1.1573523581365959,0.00785414731761791,-1.152270049174006,-0.07966029299577315,0.08766189096612796
1757656452.1102214,-1.1571658418707853,0.007577047810890303,-1.152270049174006,-0.07966029299577315,0.08737460968237733
1757656452.2108047,-1.1573113501076289,0.007709954209766168,-1.152270049174006,-0.07966029299577315,0.0875155689683864
1757656452.3113573,-1.1571843520389131,0.007415899454125463,-1.152270049174006,-0.07966029299577315,0.08721475600046023
1757656452.411893,-1.1571859034100684,0.007452120123780159,-1.152270049174006,-0.07966029299577315,0.08725100654079548
1757656452.512436,-1.1571488447719607,0.007434119553005436,-1.152270049174006,-0.07966029299577315,0.08723095404558787
1757656452.6129456,-1.157360823703893,0.0075424710791601735,-1.152270049174006,-0.07966029299577315,0.08735123380709987
1757656452.713483,-1.1570844283772335,0.00732387496129161,-1.152270049174006,-0.07966029299577315,0.08711729863979553
1757656452.8139982,-1.15731334545578,0.007394696863047279,-1.152270049174006,-0.07966029299577315,0.08720095238416312
1757656452.9145505,-1.1572719563725211,0.0074364367974789625,-1.152270049174006,-0.07966029299577315,0.0872402396621039
1757656453.0150769,-1.1573495905881972,0.007849405529090081,-1.152270049174006,-0.07966029299577315,0.08765699673666064
1757656453.1156774,-1.1572646762450667,0.007617884697713517,-1.152270049174006,-0.07966029299577315,0.08742097346217786
